,atomic_numbers_mean,atomic_numbers_max,atomic_numbers_min,atomic_numbers_std,volume_per_atom,empty_volume,metals_fraction,distance_matrix_mean,distance_matrix_max,distance_matrix_min,distance_matrix_std,van_der_waals_radius_mean,van_der_waals_radius_max,van_der_waals_radius_min,van_der_waals_radius_std,electrical_resistivity_mean,electrical_resistivity_max,electrical_resistivity_min,electrical_resistivity_std,velocity_of_sound_mean,velocity_of_sound_max,velocity_of_sound_min,velocity_of_sound_std,reflectivity_mean,reflectivity_max,reflectivity_min,reflectivity_std,poissons_ratio_mean,poissons_ratio_max,poissons_ratio_min,poissons_ratio_std,molar_volume_mean,molar_volume_max,molar_volume_min,molar_volume_std,thermal_conductivity_mean,thermal_conductivity_max,thermal_conductivity_min,thermal_conductivity_std,melting_point_mean,melting_point_max,melting_point_min,melting_point_std,critical_temperature_mean,critical_temperature_max,critical_temperature_min,critical_temperature_std,superconduction_temperature_mean,superconduction_temperature_max,superconduction_temperature_min,superconduction_temperature_std,liquid_range_mean,liquid_range_max,liquid_range_min,liquid_range_std,bulk_modulus_mean,bulk_modulus_max,bulk_modulus_min,bulk_modulus_std,youngs_modulus_mean,youngs_modulus_max,youngs_modulus_min,youngs_modulus_std,brinell_hardness_mean,brinell_hardness_max,brinell_hardness_min,brinell_hardness_std,rigidity_modulus_mean,rigidity_modulus_max,rigidity_modulus_min,rigidity_modulus_std,vickers_hardness_mean,vickers_hardness_max,vickers_hardness_min,vickers_hardness_std,density_of_solid_mean,density_of_solid_max,density_of_solid_min,density_of_solid_std,coefficient_of_linear_thermal_expansion_mean,coefficient_of_linear_thermal_expansion_max,coefficient_of_linear_thermal_expansion_min,coefficient_of_linear_thermal_expansion_std,average_ionic_radius_mean,average_ionic_radius_max,average_ionic_radius_min,average_ionic_radius_std,average_cationic_radius_mean,average_cationic_radius_max,average_cationic_radius_min,average_cationic_radius_std,average_anionic_radius_mean,average_anionic_radius_max,average_anionic_radius_min,average_anionic_radius_std
2516,49.333333333333336,81,32,22.402876799395404,30.50438039769575,356.14218579547605,0.0,3.3473155747488117,4.862467056637488,0.0,1.1882453218928788,1.96,1.96,1.96,0.0,1.5e-07,1.5e-07,1.5e-07,0.0,818.0,818.0,818.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.45,0.0,17.22,17.22,17.22,0.0,46.0,46.0,46.0,0.0,577.0,577.0,577.0,0.0,0.0,0.0,0.0,0.0,2.38,2.38,2.38,0.0,1169.0,1169.0,1169.0,0.0,43.0,43.0,43.0,0.0,8.0,8.0,8.0,0.0,26.4,26.4,26.4,0.0,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,11850.0,11850.0,11850.0,0.0,2.99e-05,2.99e-05,2.99e-05,0.0,1.3325,1.3325,1.3325,0.0,1.3325,1.3325,1.3325,0.0,0.0,0.0,0.0,0.0
2517,11.529411764705882,32,8,6.463632625142209,13.930243912538286,1417.981401869698,0.00980392156862745,6.611108586716365,11.71935244671113,0.0,2.7254469918848074,2.15,2.15,2.15,0.0,5.5e-07,5.5e-07,5.5e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.28,0.0,15.0,15.0,15.0,0.0,16.0,16.0,16.0,0.0,1814.0,1814.0,1814.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,1289.0,1289.0,1289.0,0.0,57.0,57.0,57.0,0.0,74.0,74.0,74.0,0.0,750.0,750.0,750.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,2985.0,2985.0,2985.0,0.0,1.02e-05,1.02e-05,1.02e-05,0.0,0.885,0.885,0.885,0.0,0.885,0.885,0.885,0.0,0.0,0.0,0.0,0.0
2518,43.333333333333336,73,25,21.171259344267224,16.41013706909836,293.07290236613784,0.05555555555555555,3.0869725911014396,4.688971403969613,0.0,0.9672673225552024,2.22,2.22,2.22,0.0,1.35e-07,1.35e-07,1.35e-07,0.0,3400.0,3400.0,3400.0,0.0,78.0,78.0,78.0,0.0,0.34,0.34,0.34,0.0,10.85,10.85,10.85,0.0,57.0,57.0,57.0,0.0,3290.0,3290.0,3290.0,0.0,0.0,0.0,0.0,0.0,4.47,4.47,4.47,0.0,2441.0,2441.0,2441.0,0.0,200.0,200.0,200.0,0.0,186.0,186.0,186.0,0.0,800.0,800.0,800.0,0.0,69.0,69.0,69.0,0.0,873.0,873.0,873.0,0.0,16650.0,16650.0,16650.0,0.0,6.3e-06,6.3e-06,6.3e-06,0.0,0.82,0.82,0.82,0.0,0.82,0.82,0.82,0.0,0.0,0.0,0.0,0.0
2519,4.7272727272727275,35,1,7.477127658167201,13.348971997620843,1465.5323764998566,0.00909090909090909,5.476536168209293,8.883870917112972,0.0,1.658067275704808,2.01,2.01,2.01,0.0,6e-08,6e-08,6e-08,0.0,3700.0,3700.0,3700.0,0.0,80.0,80.0,80.0,0.0,0.25,0.25,0.25,0.0,9.16,9.16,9.16,0.0,120.0,120.0,120.0,0.0,692.68,692.68,692.68,0.0,0.0,0.0,0.0,0.0,0.85,0.85,0.85,0.0,487.32,487.32,487.32,0.0,70.0,70.0,70.0,0.0,108.0,108.0,108.0,0.0,412.0,412.0,412.0,0.0,43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,7140.0,7140.0,7140.0,0.0,3.02e-05,3.02e-05,3.02e-05,0.0,0.88,0.88,0.88,0.0,0.88,0.88,0.88,0.0,0.0,0.0,0.0,0.0
2520,33.0,43,14,11.853269591129697,177.86490324446902,710.8000293170696,0.0,2.335059316615,4.694483,0.0,1.64310935751025,2.1,2.1,2.1,0.0,0.001,0.001,0.001,0.0,2200.0,2200.0,2200.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,12.06,12.06,12.06,0.0,150.0,150.0,150.0,0.0,1687.0,1687.0,1687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.0,1486.0,1486.0,0.0,100.0,100.0,100.0,0.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.0,2330.0,2330.0,0.0,2.6e-06,2.6e-06,2.6e-06,0.0,0.54,0.54,0.54,0.0,0.54,0.54,0.54,0.0,0.0,0.0,0.0,0.0
2521,49.0,66,32,17.0,22.445997740618875,83.72393793953478,0.25,2.257557137304981,3.5526151128364085,0.0,1.3231743569142551,2.31,2.31,2.31,0.0,9.26e-07,9.26e-07,9.26e-07,0.0,2710.0,2710.0,2710.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,19.01,19.01,19.01,0.0,11.0,11.0,11.0,0.0,1680.0,1680.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,1160.0,1160.0,0.0,41.0,41.0,41.0,0.0,61.0,61.0,61.0,0.0,500.0,500.0,500.0,0.0,25.0,25.0,25.0,0.0,540.0,540.0,540.0,0.0,8551.0,8551.0,8551.0,0.0,9.9e-06,9.9e-06,9.9e-06,0.0,1.131,1.131,1.131,0.0,1.131,1.131,1.131,0.0,0.0,0.0,0.0,0.0
2522,26.0,32,20,6.0,24.706675580159366,92.62082532547743,0.25,2.3223919692133386,3.5571701415431836,0.0,1.3627007700042735,2.31,2.31,2.31,0.0,3.4e-08,3.4e-08,3.4e-08,0.0,3810.0,3810.0,3810.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.31,0.0,26.2,26.2,26.2,0.0,200.0,200.0,200.0,0.0,1115.0,1115.0,1115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,642.0,642.0,0.0,17.0,17.0,17.0,0.0,20.0,20.0,20.0,0.0,167.0,167.0,167.0,0.0,7.4,7.4,7.4,0.0,0.0,0.0,0.0,0.0,1550.0,1550.0,1550.0,0.0,2.23e-05,2.23e-05,2.23e-05,0.0,1.14,1.14,1.14,0.0,1.14,1.14,1.14,0.0,0.0,0.0,0.0,0.0
2523,23.25,32,3,11.755317945508747,12.373449720903809,46.44017082432595,0.25,1.990378590963508,2.914116597474686,0.0,1.1601465325810711,1.82,1.82,1.82,0.0,9.5e-08,9.5e-08,9.5e-08,0.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.02,13.02,13.02,0.0,85.0,85.0,85.0,0.0,453.69,453.69,453.69,0.0,3223.0,3223.0,3223.0,0.0,0.0,0.0,0.0,0.0,1161.31,1161.31,1161.31,0.0,11.0,11.0,11.0,0.0,4.9,4.9,4.9,0.0,0.0,0.0,0.0,0.0,4.2,4.2,4.2,0.0,0.0,0.0,0.0,0.0,535.0,535.0,535.0,0.0,4.6e-05,4.6e-05,4.6e-05,0.0,0.9,0.9,0.9,0.0,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0
2524,52.333333333333336,75,32,17.632041540584257,19.98412178846981,58.43725867713794,0.3333333333333333,1.8859710998088965,3.10641,0.0,1.3431692429420872,2.16,2.16,2.16,0.0,1.8e-07,1.8e-07,1.8e-07,0.0,4700.0,4700.0,4700.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,8.86,8.86,8.86,0.0,48.0,48.0,48.0,0.0,3459.0,3459.0,3459.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7,0.0,2410.0,2410.0,2410.0,0.0,370.0,370.0,370.0,0.0,463.0,463.0,463.0,0.0,1320.0,1320.0,1320.0,0.0,178.0,178.0,178.0,0.0,2450.0,2450.0,2450.0,0.0,21020.0,21020.0,21020.0,0.0,6.2e-06,6.2e-06,6.2e-06,0.0,0.7124999999999999,0.7124999999999999,0.7124999999999999,0.0,0.7124999999999999,0.7124999999999999,0.7124999999999999,0.0,0.0,0.0,0.0,0.0
2525,21.333333333333332,32,16,7.542472332656508,25.423254433644303,1218.4038918563647,0.0,5.0465168077460545,7.972924528512859,0.0,1.4788030449429816,2.11,2.11,2.11,0.0,0.0005,0.0005,0.0005,0.0,5400.0,5400.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.63,13.63,13.63,0.0,60.0,60.0,60.0,0.0,1211.4,1211.4,1211.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881.6,1881.6,1881.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5323.0,5323.0,5323.0,0.0,6e-06,6e-06,6e-06,0.0,0.77,0.77,0.77,0.0,0.77,0.77,0.77,0.0,0.0,0.0,0.0,0.0
2526,32.666666666666664,41,25,6.548960901462833,15.573402759084514,139.01910447119104,0.1111111111111111,2.5983035301528217,4.245547894371132,0.0,1.009352923565548,2.05,2.05,2.05,0.0,1.44e-06,1.44e-06,1.44e-06,0.0,5150.0,5150.0,5150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.35,7.35,7.35,0.0,7.8,7.8,7.8,0.0,1519.0,1519.0,1519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,815.0,815.0,0.0,120.0,120.0,120.0,0.0,198.0,198.0,198.0,0.0,196.0,196.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7470.0,7470.0,7470.0,0.0,2.17e-05,2.17e-05,2.17e-05,0.0,0.6483333333333333,0.6483333333333333,0.6483333333333333,0.0,0.6483333333333333,0.6483333333333333,0.6483333333333333,0.0,0.0,0.0,0.0,0.0
2527,6.444444444444445,32,1,7.197393218089622,8.757561432337853,628.6321021697637,0.0,4.168286068894488,7.394405772237476,0.0,1.3149251364449581,2.11,2.11,2.11,0.0,0.0005,0.0005,0.0005,0.0,5400.0,5400.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.63,13.63,13.63,0.0,60.0,60.0,60.0,0.0,1211.4,1211.4,1211.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881.6,1881.6,1881.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5323.0,5323.0,5323.0,0.0,6e-06,6e-06,6e-06,0.0,0.77,0.77,0.77,0.0,0.77,0.77,0.77,0.0,0.0,0.0,0.0,0.0
2528,45.5,50,32,7.794228634059948,25.50805079088448,99.63710737871372,0.0,2.5331711690319008,3.70882,0.0,1.4765280046905822,2.17,2.17,2.17,0.0,1.15e-07,1.15e-07,1.15e-07,0.0,2500.0,2500.0,2500.0,0.0,54.0,54.0,54.0,0.0,0.36,0.36,0.36,0.0,16.29,16.29,16.29,0.0,67.0,67.0,67.0,0.0,505.08,505.08,505.08,0.0,0.0,0.0,0.0,0.0,3.72,3.72,3.72,0.0,2369.92,2369.92,2369.92,0.0,58.0,58.0,58.0,0.0,50.0,50.0,50.0,0.0,51.0,51.0,51.0,0.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,7310.0,7310.0,7310.0,0.0,2.2e-05,2.2e-05,2.2e-05,0.0,0.83,0.83,0.83,0.0,0.83,0.83,0.83,0.0,0.0,0.0,0.0,0.0
2529,33.666666666666664,42,27,6.236095644623235,13.373973734824588,158.58775466921747,0.08333333333333333,2.7972142812303153,4.6958066024621585,0.0,1.0946258148469512,2.0,2.0,2.0,0.0,6e-08,6e-08,6e-08,0.0,4720.0,4720.0,4720.0,0.0,67.0,67.0,67.0,0.0,0.31,0.31,0.31,0.0,6.67,6.67,6.67,0.0,100.0,100.0,100.0,0.0,1768.0,1768.0,1768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,1432.0,1432.0,0.0,180.0,180.0,180.0,0.0,209.0,209.0,209.0,0.0,700.0,700.0,700.0,0.0,75.0,75.0,75.0,0.0,1043.0,1043.0,1043.0,0.0,8900.0,8900.0,8900.0,0.0,1.3e-05,1.3e-05,1.3e-05,0.0,0.7683333333333334,0.7683333333333334,0.7683333333333334,0.0,0.7683333333333334,0.7683333333333334,0.7683333333333334,0.0,0.0,0.0,0.0,0.0
2530,14.88888888888889,40,8,11.503086005690864,13.731132431972485,982.1032692265286,0.013888888888888888,5.323457571397607,8.46778716313336,0.0,1.7292687165244462,2.27,2.27,2.27,0.0,4.9e-08,4.9e-08,4.9e-08,0.0,3200.0,3200.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.78,23.78,23.78,0.0,140.0,140.0,140.0,0.0,370.87,370.87,370.87,0.0,2573.0,2573.0,2573.0,0.0,0.0,0.0,0.0,0.0,785.13,785.13,785.13,0.0,6.3,6.3,6.3,0.0,10.0,10.0,10.0,0.0,0.69,0.69,0.69,0.0,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,968.0,968.0,968.0,0.0,7.1e-05,7.1e-05,7.1e-05,0.0,1.16,1.16,1.16,0.0,1.16,1.16,1.16,0.0,0.0,0.0,0.0,0.0
2531,48.0,67,32,14.445299120013633,18.409749377255405,216.1915683624773,0.08333333333333333,3.1175284705430855,5.505137334280631,0.0,1.2020100559475502,2.3,2.3,2.3,0.0,8.14e-07,8.14e-07,8.14e-07,0.0,2760.0,2760.0,2760.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.23,0.0,18.74,18.74,18.74,0.0,16.0,16.0,16.0,0.0,1734.0,1734.0,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.0,1259.0,1259.0,0.0,40.0,40.0,40.0,0.0,65.0,65.0,65.0,0.0,746.0,746.0,746.0,0.0,26.0,26.0,26.0,0.0,481.0,481.0,481.0,0.0,8795.0,8795.0,8795.0,0.0,1.12e-05,1.12e-05,1.12e-05,0.0,1.041,1.041,1.041,0.0,1.041,1.041,1.041,0.0,0.0,0.0,0.0,0.0
2532,27.2,80,8,27.98856909525744,11.15130800666716,47.67309175955413,0.2,2.0197722522992323,3.308485510331729,0.0,1.0838065821160554,2.23,2.23,2.23,0.0,9.6e-07,9.6e-07,9.6e-07,0.0,1407.0,1407.0,1407.0,0.0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,14.09,14.09,14.09,0.0,8.3,8.3,8.3,0.0,234.32,234.32,234.32,0.0,1750.0,1750.0,1750.0,0.0,3.95,3.95,3.95,0.0,395.56,395.56,395.56,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.245,1.245,1.245,0.0,1.245,1.245,1.245,0.0,0.0,0.0,0.0,0.0
2533,21.6,32,7,8.089499366462674,11.759483039319047,115.62608387802622,0.1,2.6989663146976905,4.641284177420454,0.0,1.1697499901955783,2.07,2.07,2.07,0.0,2e-07,2e-07,2e-07,0.0,4560.0,4560.0,4560.0,0.0,61.0,61.0,61.0,0.0,0.37,0.37,0.37,0.0,8.32,8.32,8.32,0.0,31.0,31.0,31.0,0.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,5.4,0.0,1497.0,1497.0,1497.0,0.0,160.0,160.0,160.0,0.0,128.0,128.0,128.0,0.0,628.0,628.0,628.0,0.0,47.0,47.0,47.0,0.0,628.0,628.0,628.0,0.0,6110.0,6110.0,6110.0,0.0,8.4e-06,8.4e-06,8.4e-06,0.0,0.7775,0.7775,0.7775,0.0,0.7775,0.7775,0.7775,0.0,0.0,0.0,0.0,0.0
2534,41.666666666666664,63,30,15.107025591499548,23.775791550771572,64.11625462390735,0.3333333333333333,2.0339641871451253,3.336373851750895,0.0,1.475510152435965,2.35,2.35,2.35,0.0,9e-07,9e-07,9e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.0,28.97,28.97,28.97,0.0,14.0,14.0,14.0,0.0,1099.0,1099.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,701.0,701.0,0.0,8.3,8.3,8.3,0.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,7.9,7.9,7.9,0.0,167.0,167.0,167.0,0.0,5244.0,5244.0,5244.0,0.0,3.5e-05,3.5e-05,3.5e-05,0.0,1.1985000000000001,1.1985000000000001,1.1985000000000001,0.0,1.1985000000000001,1.1985000000000001,1.1985000000000001,0.0,0.0,0.0,0.0,0.0
2535,19.571428571428573,32,16,5.260557897006276,28.359226023596335,382.3189373788582,0.07142857142857142,3.2984791787864904,4.455216768218522,0.0,1.0395862408934002,2.75,2.75,2.75,0.0,7.5e-08,7.5e-08,7.5e-08,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.94,45.94,45.94,0.0,100.0,100.0,100.0,0.0,336.53,336.53,336.53,0.0,2223.0,2223.0,2223.0,0.0,0.0,0.0,0.0,0.0,695.47,695.47,695.47,0.0,3.1,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.363,0.363,0.363,0.0,1.3,1.3,1.3,0.0,0.0,0.0,0.0,0.0,856.0,856.0,856.0,0.0,0.0,0.0,0.0,0.0,1.52,1.52,1.52,0.0,1.52,1.52,1.52,0.0,0.0,0.0,0.0,0.0
2536,22.375,32,16,6.613197033205649,19.26063448872921,307.02863145909777,0.0625,3.4216077626628403,5.4652605290245155,0.0,1.2462628037469978,2.05,2.05,2.05,0.0,1.44e-06,1.44e-06,1.44e-06,0.0,5150.0,5150.0,5150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.35,7.35,7.35,0.0,7.8,7.8,7.8,0.0,1519.0,1519.0,1519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,815.0,815.0,0.0,120.0,120.0,120.0,0.0,198.0,198.0,198.0,0.0,196.0,196.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7470.0,7470.0,7470.0,0.0,2.17e-05,2.17e-05,2.17e-05,0.0,0.6483333333333333,0.6483333333333333,0.6483333333333333,0.0,0.6483333333333333,0.6483333333333333,0.6483333333333333,0.0,0.0,0.0,0.0,0.0
2537,26.25,69,8,25.86865864323081,12.546122053385528,195.23835458222152,0.0625,2.785777501342467,4.171158021185308,0.0,0.9676700618941908,2.27,2.27,2.27,0.0,6.76e-07,6.76e-07,6.76e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,0.0,19.1,19.1,19.1,0.0,17.0,17.0,17.0,0.0,1818.0,1818.0,1818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,405.0,405.0,0.0,45.0,45.0,45.0,0.0,74.0,74.0,74.0,0.0,471.0,471.0,471.0,0.0,31.0,31.0,31.0,0.0,520.0,520.0,520.0,0.0,9321.0,9321.0,9321.0,0.0,1.33e-05,1.33e-05,1.33e-05,0.0,1.095,1.095,1.095,0.0,1.095,1.095,1.095,0.0,0.0,0.0,0.0,0.0
2538,22.25,55,8,19.395553614166314,17.25638083566954,2183.9783059479805,0.0078125,6.840799258482349,11.430034623827668,0.0,2.4058354485518314,3.43,3.43,3.43,0.0,2.1e-07,2.1e-07,2.1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.94,70.94,70.94,0.0,36.0,36.0,36.0,0.0,301.59,301.59,301.59,0.0,1938.0,1938.0,1938.0,0.0,0.0,0.0,0.0,0.0,642.41,642.41,642.41,0.0,1.6,1.6,1.6,0.0,1.7,1.7,1.7,0.0,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879.0,1879.0,1879.0,0.0,0.0,0.0,0.0,0.0,1.81,1.81,1.81,0.0,1.81,1.81,1.81,0.0,0.0,0.0,0.0,0.0
2539,66.375,78,31,20.136642595030583,15.150369650037307,119.36417883136214,0.0,2.4620132324106776,3.9040016917497478,0.0,0.983642752166834,1.87,1.87,1.87,0.0,1.4e-07,1.4e-07,1.4e-07,0.0,2740.0,2740.0,2740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,11.8,11.8,0.0,29.0,29.0,29.0,0.0,302.91,302.91,302.91,0.0,0.0,0.0,0.0,0.0,1.083,1.083,1.083,0.0,2174.09,2174.09,2174.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5904.0,5904.0,5904.0,0.0,0.00012,0.00012,0.00012,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.0,0.0,0.0,0.0,0.0
2540,42.333333333333336,72,23,21.296843793284385,16.36281619321297,95.60445637476339,0.16666666666666666,2.475766101278362,4.455215681139887,0.0,1.1901710602579711,2.23,2.23,2.23,0.0,3.4e-07,3.4e-07,3.4e-07,0.0,3010.0,3010.0,3010.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.37,0.0,13.44,13.44,13.44,0.0,23.0,23.0,23.0,0.0,2506.0,2506.0,2506.0,0.0,0.0,0.0,0.0,0.0,0.128,0.128,0.128,0.0,2370.0,2370.0,2370.0,0.0,110.0,110.0,110.0,0.0,78.0,78.0,78.0,0.0,1700.0,1700.0,1700.0,0.0,30.0,30.0,30.0,0.0,1760.0,1760.0,1760.0,0.0,13310.0,13310.0,13310.0,0.0,5.9e-06,5.9e-06,5.9e-06,0.0,0.85,0.85,0.85,0.0,0.85,0.85,0.85,0.0,0.0,0.0,0.0,0.0
2541,39.333333333333336,45,32,5.436502143433364,18.889624519004947,54.35930867938218,0.3333333333333333,1.8508921745621143,3.048631,0.0,1.3181863927426767,2.18,2.18,2.18,0.0,1.52e-07,1.52e-07,1.52e-07,0.0,3480.0,3480.0,3480.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,10.83,10.83,10.83,0.0,54.0,54.0,54.0,0.0,2750.0,2750.0,2750.0,0.0,0.0,0.0,0.0,0.0,9.25,9.25,9.25,0.0,2267.0,2267.0,2267.0,0.0,170.0,170.0,170.0,0.0,105.0,105.0,105.0,0.0,736.0,736.0,736.0,0.0,38.0,38.0,38.0,0.0,1320.0,1320.0,1320.0,0.0,8570.0,8570.0,8570.0,0.0,7.3e-06,7.3e-06,7.3e-06,0.0,0.82,0.82,0.82,0.0,0.82,0.82,0.82,0.0,0.0,0.0,0.0,0.0
2542,48.666666666666664,68,32,14.817407180595248,19.336806572154824,343.4853141446812,0.05555555555555555,3.7950496377351217,5.703476053130063,0.0,1.3820123864446099,2.29,2.29,2.29,0.0,8.6e-07,8.6e-07,8.6e-07,0.0,2830.0,2830.0,2830.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.24,0.0,18.46,18.46,18.46,0.0,15.0,15.0,15.0,0.0,1802.0,1802.0,1802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.0,1371.0,1371.0,0.0,44.0,44.0,44.0,0.0,70.0,70.0,70.0,0.0,814.0,814.0,814.0,0.0,28.0,28.0,28.0,0.0,589.0,589.0,589.0,0.0,9066.0,9066.0,9066.0,0.0,1.22e-05,1.22e-05,1.22e-05,0.0,1.03,1.03,1.03,0.0,1.03,1.03,1.03,0.0,0.0,0.0,0.0,0.0
2543,12.375,37,5,11.14604750573045,14.255851127861773,893.2137059045599,0.015625,4.963310244876668,8.654630254399425,0.0,1.708666560497943,3.03,3.03,3.03,0.0,1.33e-07,1.33e-07,1.33e-07,0.0,1300.0,1300.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.76,55.76,55.76,0.0,58.0,58.0,58.0,0.0,312.46,312.46,312.46,0.0,2093.0,2093.0,2093.0,0.0,0.0,0.0,0.0,0.0,648.54,648.54,648.54,0.0,2.5,2.5,2.5,0.0,2.4,2.4,2.4,0.0,0.216,0.216,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.0,1532.0,1532.0,0.0,0.0,0.0,0.0,0.0,1.66,1.66,1.66,0.0,1.66,1.66,1.66,0.0,0.0,0.0,0.0,0.0
2544,29.333333333333332,32,25,3.0912061651652345,15.339306870928205,90.89432086499964,0.16666666666666666,2.318445891891795,3.8067413298841717,0.0,1.0961224345843639,2.05,2.05,2.05,0.0,1.44e-06,1.44e-06,1.44e-06,0.0,5150.0,5150.0,5150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.35,7.35,7.35,0.0,7.8,7.8,7.8,0.0,1519.0,1519.0,1519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,815.0,815.0,0.0,120.0,120.0,120.0,0.0,198.0,198.0,198.0,0.0,196.0,196.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7470.0,7470.0,7470.0,0.0,2.17e-05,2.17e-05,2.17e-05,0.0,0.6483333333333333,0.6483333333333333,0.6483333333333333,0.0,0.6483333333333333,0.6483333333333333,0.6483333333333333,0.0,0.0,0.0,0.0,0.0
